2.645552	0.992082	1.001901
2.645552	1.322776	0.809288
2.645552	1.653470	0.390060
2.645552	1.984164	0.042159
2.645552	2.314858	-0.237347
2.645552	2.645552	-0.485803
2.645552	2.976246	-0.441318
2.645552	3.306940	-0.548999
2.645552	3.637634	-0.216093
2.645552	3.968328	-0.239019
2.645552	4.299022	0.096536
2.645552	4.629716	0.230893
2.645552	4.960410	0.563886
2.645552	5.291104	0.982065
2.645552	5.621798	1.245734
2.645552	5.952492	1.425678
2.645552	6.283186	1.511067
2.976246	0.000000	0.994537
2.976246	0.330694	1.101407
2.976246	0.661388	1.030632
2.976246	0.992082	0.678803
2.976246	1.322776	0.542573
2.976246	1.653470	-0.027042
2.976246	1.984164	-0.323967
2.976246	2.314858	-0.626389
2.976246	2.645552	-0.885535
2.976246	2.976246	-0.753553
2.976246	3.306940	-0.798015
2.976246	3.637634	-0.926849
2.976246	3.968328	-0.419013
2.976246	4.299022	-0.132475
2.976246	4.629716	-0.060962
2.976246	4.960410	0.461969
2.976246	5.291104	0.882611
2.976246	5.621798	0.988949
2.976246	5.952492	1.108781
2.976246	6.283186	1.051773
3.306940	0.000000	0.881795
3.306940	0.330694	0.793894
3.306940	0.661388	0.645792
3.306940	0.992082	0.348491
3.306940	1.322776	0.088222
3.306940	1.653470	-0.214541
3.306940	1.984164	-0.674783
3.306940	2.314858	-0.813791
3.306940	2.645552	-1.144798
3.306940	2.976246	-1.165092
3.306940	3.306940	-1.100587
3.306940	3.637634	-1.116634
3.306940	3.968328	-0.486389
3.306940	4.299022	-0.647919
3.306940	4.629716	-0.211237
3.306940	4.960410	-0.143574
3.306940	5.291104	0.447436
3.306940	5.621798	0.631586
3.306940	5.952492	0.679788
3.306940	6.283186	0.800539
3.637634	0.000000	0.541914
3.637634	0.330694	0.579018
3.637634	0.661388	0.263855
3.637634	0.992082	0.129466
3.637634	1.322776	-0.486607
3.637634	1.653470	-0.526727
3.637634	1.984164	-0.962155
3.637634	2.314858	-1.189208
3.637634	2.645552	-1.376252
3.637634	2.976246	-1.447117
3.637634	3.306940	-1.447016
3.637634	3.637634	-1.335327
3.637634	3.968328	-1.096419
3.637634	4.299022	-0.705964
3.637634	4.629716	-0.548449
3.637634	4.960410	-0.283863
3.637634	5.291104	0.111156
3.637634	5.621798	0.432367
3.637634	5.952492	0.636693
3.637634	6.283186	0.565833
3.968328	0.000000	0.134474
3.968328	0.330694	0.164815
3.968328	0.661388	-0.049194
3.968328	0.992082	-0.129925
3.968328	1.322776	-0.313264
3.968328	1.653470	-0.821335
3.968328	1.984164	-1.246455
3.968328	2.314858	-1.508924
3.968328	2.645552	-1.867644
3.968328	2.976246	-1.627497
3.968328	3.306940	-1.563726
3.968328	3.637634	-1.512850
3.968328	3.968328	-1.353074
3.968328	4.299022	-1.163297
3.968328	4.629716	-0.919499
3.968328	4.960410	-0.442191
3.968328	5.291104	-0.257845
3.968328	5.621798	0.066146
3.968328	5.952492	0.261565
3.968328	6.283186	0.382948
4.299022	0.000000	0.098115
4.299022	0.330694	0.014403
4.299022	0.661388	-0.097082
4.299022	0.992082	-0.279904
4.299022	1.322776	-0.586218
4.299022	1.653470	-1.110519
4.299022	1.984164	-1.276807
4.299022	2.314858	-1.567475
4.299022	2.645552	-1.827283
4.299022	2.976246	-2.016825
4.299022	3.306940	-1.993166
4.299022	3.637634	-1.845057
4.299022	3.968328	-1.580635
4.299022	4.299022	-1.342684
4.299022	4.629716	-0.899985
4.299022	4.960410	-0.763278
4.299022	5.291104	-0.410055
4.299022	5.621798	0.041099
4.299022	5.952492	0.145192
4.299022	6.283186	0.110229
4.629716	0.000000	-0.044570
4.629716	0.330694	-0.216402
4.629716	0.661388	-0.142040
4.629716	0.992082	-0.519206
4.629716	1.322776	-0.653887
4.629716	1.653470	-1.102046
4.629716	1.984164	-1.503366
4.629716	2.314858	-1.789859
4.629716	2.645552	-1.806475
4.629716	2.976246	-1.957542
4.629716	3.306940	-1.998212
4.629716	3.637634	-1.898804
4.629716	3.968328	-1.714976
4.629716	4.299022	-1.477989
4.629716	4.629716	-1.070594
4.629716	4.960410	-0.764288
4.629716	5.291104	-0.402295
4.629716	5.621798	-0.276340
4.629716	5.952492	0.169387
4.629716	6.283186	-0.055527
4.960410	0.000000	-0.046673
4.960410	0.330694	-0.123023
4.960410	0.661388	-0.147443
4.960410	0.992082	-0.483100
4.960410	1.322776	-0.918506
4.960410	1.653470	-1.114894
4.960410	1.984164	-1.247902
4.960410	2.314858	-1.670803
4.960410	2.645552	-1.948765
4.960410	2.976246	-2.047492
4.960410	3.306940	-2.005030
4.960410	3.637634	-1.800312
4.960410	3.968328	-1.633968
4.960410	4.299022	-1.456306
4.960410	4.629716	-0.896725
4.960410	4.960410	-0.619003
4.960410	5.291104	-0.286574
4.960410	5.621798	-0.235306
4.960410	5.952492	0.086527
4.960410	6.283186	-0.047457
5.291104	0.000000	0.250149
5.291104	0.330694	0.071248
5.291104	0.661388	-0.009150
5.291104	0.992082	-0.271748
5.291104	1.322776	-0.631514
5.291104	1.653470	-0.962312
5.291104	1.984164	-1.147039
5.291104	2.314858	-1.566607
5.291104	2.645552	-1.593873
5.291104	2.976246	-1.807859
5.291104	3.306940	-1.785815
5.291104	3.637634	-1.804294
5.291104	3.968328	-1.433246
5.291104	4.299022	-1.349775
5.291104	4.629716	-1.003081
5.291104	4.960410	-0.513284
5.291104	5.291104	-0.348347
5.291104	5.621798	0.034900
5.291104	5.952492	0.103609
5.291104	6.283186	0.077692
5.621798	0.000000	0.190951
5.621798	0.330694	0.353885
5.621798	0.661388	0.335084
5.621798	0.992082	-0.137977
5.621798	1.322776	-0.417192
5.621798	1.653470	-0.740075
5.621798	1.984164	-0.846483
5.621798	2.314858	-1.080200
5.621798	2.645552	-1.335051
5.621798	2.976246	-1.604656
5.621798	3.306940	-1.653205
5.621798	3.637634	-1.456752
5.621798	3.968328	-1.355222
5.621798	4.299022	-0.963640
5.621798	4.629716	-0.681914
5.621798	4.960410	-0.467266
5.621798	5.291104	-0.156725
5.621798	5.621798	0.276097
5.621798	5.952492	0.292905
5.621798	6.283186	0.310734
5.952492	0.000000	0.661269
5.952492	0.330694	0.725714
5.952492	0.661388	0.664428
5.952492	0.992082	0.131584
5.952492	1.322776	-0.074010
5.952492	1.653470	-0.269005
5.952492	1.984164	-0.759850
5.952492	2.314858	-0.979178
5.952492	2.645552	-1.324098
5.952492	2.976246	-1.340497
5.952492	3.306940	-1.197916
5.952492	3.637634	-1.267640
5.952492	3.968328	-0.874451
5.952492	4.299022	-0.719011
5.952492	4.629716	-0.361266
5.952492	4.960410	-0.223604
5.952492	5.291104	0.237273
5.952492	5.621798	0.601831
5.952492	5.952492	0.674515
5.952492	6.283186	0.749121
6.283186	0.000000	0.967402
6.283186	0.330694	0.894327
6.283186	0.661388	0.757111
6.283186	0.992082	0.562123
6.283186	1.322776	0.254504
6.283186	1.653470	-0.104324
6.283186	1.984164	-0.473246
6.283186	2.314858	-0.643777
6.283186	2.645552	-1.073469
6.283186	2.976246	-0.958103
6.283186	3.306940	-0.852090
6.283186	3.637634	-0.844809
6.283186	3.968328	-0.683000
6.283186	4.299022	-0.410838
6.283186	4.629716	-0.114705
6.283186	4.960410	0.113088
6.283186	5.291104	0.510786
6.283186	5.621798	0.740232
6.283186	5.952492	1.082877
6.283186	6.283186	1.002887
